"ExperimentName","Subject","Session","Clock.Information","DataFile.Basename","Display.RefreshRate","ExperimentVersion","Group","RandomSeed","RuntimeCapabilities","RuntimeVersion","RuntimeVersionExpected","SessionDate","SessionStartDateTimeUtc","SessionTime","StudioVersion","Block","Congruency","Distractor","DistractorGender","DistractorTransparency","Expirement","Expirement.Cycle","Expirement.Sample","Practice","Practice.Cycle","Practice.Sample","Procedure","Running","Target","Target.OnsetDelay","Target.OnsetTime","Target.OnsetToOnsetTime","Target.RT","Target.RTTime","TargetGender","Keep"
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",27,"i","vientre","m","o",21,1,21,NA,NA,NA,"Proc","Expirement","piscina",1,142230,0,847,143077,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",28,"c","ojo","m","t",22,1,22,NA,NA,NA,"Proc","Expirement","clavo",1,146100,0,2083,148183,"m",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",29,"i","aceite","m","o",23,1,23,NA,NA,NA,"Proc","Expirement","hoja",1,151205,0,966,152171,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",30,"i","cifra","f","t",24,1,24,NA,NA,NA,"Proc","Expirement","regalo",1,155209,0,748,155957,"m",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",31,"c","superficie","f","o",25,1,25,NA,NA,NA,"Proc","Expirement","escalera",1,158979,0,674,159653,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",32,"i","fiebre","f","o",26,1,26,NA,NA,NA,"Proc","Expirement","ladrillo",1,162666,0,2444,165110,"m",0
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",33,"c","pista","f","t",27,1,27,NA,NA,NA,"Proc","Expirement","cadena",1,168138,0,1035,169173,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",34,"c","manga","f","t",28,1,28,NA,NA,NA,"Proc","Expirement","pala",1,172208,0,1223,173431,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",35,"c","deporte","m","o",29,1,29,NA,NA,NA,"Proc","Expirement","cuadrado",1,176462,0,782,177244,"m",0
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",36,"i","perfil","m","o",30,1,30,NA,NA,NA,"Proc","Expirement","cinta",1,180266,0,2107,182373,"f",0
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",37,"i","tarde","f","o",31,1,31,NA,NA,NA,"Proc","Expirement","piso",1,185404,0,681,186085,"m",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",38,"i","acero","m","t",32,1,32,NA,NA,NA,"Proc","Expirement","estrella",1,189107,0,654,189761,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",39,"c","sangre","f","o",33,1,33,NA,NA,NA,"Proc","Expirement","hoja",1,192777,0,761,193538,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",40,"i","viaje","m","o",34,1,34,NA,NA,NA,"Proc","Expirement","pluma",1,196564,0,834,197398,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",41,"c","corona","f","t",35,1,35,NA,NA,NA,"Proc","Expirement","madera",1,200418,0,860,201278,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",42,"c","raíz","f","o",36,1,36,NA,NA,NA,"Proc","Expirement","alfombra",1,204305,0,975,205280,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",43,"c","cumbre","f","o",37,1,37,NA,NA,NA,"Proc","Expirement","piedra",1,208309,0,721,209030,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",44,"i","trigo","m","t",38,1,38,NA,NA,NA,"Proc","Expirement","caja",1,212062,0,766,212828,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",45,"c","brazo","m","t",39,1,39,NA,NA,NA,"Proc","Expirement","nido",1,215849,0,868,216717,"m",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",46,"i","bolsa","f","t",40,1,40,NA,NA,NA,"Proc","Expirement","huevo",1,219736,0,1085,220821,"m",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",47,"i","postre","m","o",41,1,41,NA,NA,NA,"Proc","Expirement","flecha",1,223840,0,482,224322,"f",0
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",48,"c","mesa","f","t",42,1,42,NA,NA,NA,"Proc","Expirement","bufanda",1,227343,0,814,228157,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",49,"i","bandera","f","t",43,1,43,NA,NA,NA,"Proc","Expirement","cepillo",1,231180,0,886,232066,"m",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",50,"c","calle","f","o",44,1,44,NA,NA,NA,"Proc","Expirement","pluma",1,235084,0,695,235779,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",51,"c","lucha","f","t",45,1,45,NA,NA,NA,"Proc","Expirement","corbata",1,238804,0,1496,240300,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",52,"i","nivel","m","o",46,1,46,NA,NA,NA,"Proc","Expirement","alfombra",1,243325,0,771,244096,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",53,"c","playa","f","t",47,1,47,NA,NA,NA,"Proc","Expirement","mochila",1,247112,0,682,247794,"f",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",54,"i","marcha","f","t",48,1,48,NA,NA,NA,"Proc","Expirement","queso",1,250815,0,1048,251863,"m",1
"PictureNamingScript2","2",1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312841</Frequency><Timestamp dt:dt=""r8"">2872826519384</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-04-09T15:44:41Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n","PictureNamingScript2-2-1",59.945,"1.0.0.164",1,-505946708,"Professional","2.0.10.353","2.0.10.353","4/9/2015","4/9/2015 15:44","11:44:41","2.0.10.248",55,"c","corazón","m","o",49,1,49,NA,NA,NA,"Proc","Expirement","helado",1,254886,0,1104,255990,"m",1
